ALAND,AWATER,BASIN,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FID_inland,FID_tl_2015_us_county,FUNCSTAT,GEOID,HUC12,HU_12_NAME,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,SUBBASIN,SUBREGION,Shape_Area,Shape_Length
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,69,2777,A,12077,031300110801,Little Owl Creek,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,Apalachicola,Apalachicola,116698333.89,59217.2711791
905705522.0,14362154.0,Suwannee,23540,H1,041,00303633,264,70,366,A,12041,031102060505,Lilly Spring,+29.7234556,-082.7958011,06, ,G4020,Gilchrist,Gilchrist County,12,Santa Fe,Suwannee,12854888.3985,17076.4325413
2065626671.0,9773963.0,Suwannee,29380,H1,023,00306909,264,70,2153,A,12023,031102060505,Lilly Spring,+30.2213332,-082.6231676,06, ,G4020,Columbia,Columbia County,12,Santa Fe,Suwannee,27431870.3842,34814.0790694
2266378728.0,242823265.0,Suwannee,23540,H1,001,00308548,264,70,2636,A,12001,031102060505,Lilly Spring,+29.6757403,-082.3572210,06, ,G4020,Alachua,Alachua County,12,Santa Fe,Suwannee,52187336.1719,46258.585801
2065626671.0,9773963.0,Suwannee,29380,H1,023,00306909,264,71,2153,A,12023,031102060504,River Rise,+30.2213332,-082.6231676,06, ,G4020,Columbia,Columbia County,12,Santa Fe,Suwannee,32100255.3042,39395.7585865
2266378728.0,242823265.0,Suwannee,23540,H1,001,00308548,264,71,2636,A,12001,031102060504,River Rise,+29.6757403,-082.3572210,06, ,G4020,Alachua,Alachua County,12,Santa Fe,Suwannee,91659353.3627,55877.3652902
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,72,72,A,12129,031200031201,Suffret Creek,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Lower Ochlockonee,Ochlockonee,57154981.75,44582.7669743
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,73,2336,A,12123,031101020501,Big Spring Creek-Mullet Creek Frontal,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,208971368.188,87988.1992939
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,74,72,A,12129,031200030903,Hitchcock Lake,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Lower Ochlockonee,Ochlockonee,41820340.6381,39252.2396761
2164095689.0,19582444.0,Ochlockonee, ,H1,077,00308549, ,74,2777,A,12077,031200030903,Hitchcock Lake,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,Lower Ochlockonee,Ochlockonee,48627737.2196,47267.787298
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,75,2777,A,12077,031300130202,Cat Branch-New River,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,New,Apalachicola,92283219.1328,53603.5287873
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,76,2777,A,12077,031300130301,Upper Juniper Creek-New River,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,New,Apalachicola,61704948.3594,44582.2668849
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,77,72,A,12129,031200010903,Old Creek-Skipper Creek Frontal,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Apalachee Bay-St. Marks,Ochlockonee,136589219.532,74384.1534246
1411918810.0,1275526881.0,Ochlockonee, ,H1,037,00306911, ,77,999,A,12037,031200010903,Old Creek-Skipper Creek Frontal,+29.8101756,-084.7991742,06, ,G4020,Franklin,Franklin County,12,Apalachee Bay-St. Marks,Ochlockonee,1861751.8662,7274.85326165
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,78,2336,A,12123,031101020403,Henderson Creek,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,60457412.1445,37543.0039437
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,79,2777,A,12077,031300110604,Kennedy Creek,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,Apalachicola,Apalachicola,133701409.238,83372.0621203
905705522.0,14362154.0,Suwannee,23540,H1,041,00303633,264,80,366,A,12041,031102050502,Branford Springs,+29.7234556,-082.7958011,06, ,G4020,Gilchrist,Gilchrist County,12,Lower Suwannee,Suwannee,18.4457225808,20.3426080768
1407427927.0,11646352.0,Suwannee, ,H1,067,00295732, ,80,1844,A,12067,031102050502,Branford Springs,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Lower Suwannee,Suwannee,55222842.9702,66030.9623053
1783341102.0,9594316.0,Suwannee, ,H1,121,00295729, ,80,2329,A,12121,031102050502,Branford Springs,+30.1892438,-082.9927542,06, ,G4020,Suwannee,Suwannee County,12,Lower Suwannee,Suwannee,46945201.0347,41387.8928434
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,81,72,A,12129,031200031101,Lower Sopchoppy River,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Lower Ochlockonee,Ochlockonee,89529466.9727,73119.6287855
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,82,2777,A,12077,031300130201,West Prong of New River,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,New,Apalachicola,45758829.1445,41932.2662674
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,83,72,A,12129,031200031102,Buckhorn Creek-Sopchoppy River,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Lower Ochlockonee,Ochlockonee,97759731.1328,61655.9137549
1469389206.0,18074798.0,Apalachicola, ,H1,013,00306919, ,84,720,A,12013,031300120605,Lower Dead Lakes,+30.3888013,-085.1979155,06, ,G4020,Calhoun,Calhoun County,12,Chipola,Apalachicola,23067386.8401,24432.6710233
1433780459.0,494266823.0,Apalachicola,37460,H1,045,00306917, ,84,3099,A,12045,031300120605,Lower Dead Lakes,+29.9072571,-085.2565366,06, ,G4020,Gulf,Gulf County,12,Chipola,Apalachicola,47581489.7251,32539.3957047
1407427927.0,11646352.0,Aucilla-Waccasassa, ,H1,067,00295732, ,85,1844,A,12067,031101020701,Upper California Creek,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Econfina-Steinhatchee,Suwannee,943862.988421,4662.60800489
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,85,2336,A,12123,031101020701,Upper California Creek,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,83352687.5243,49599.3116729
905705522.0,14362154.0,Suwannee,23540,H1,041,00303633,264,86,366,A,12041,031102060506,Ginnie Springs,+29.7234556,-082.7958011,06, ,G4020,Gilchrist,Gilchrist County,12,Santa Fe,Suwannee,30442498.1804,32459.9406099
2065626671.0,9773963.0,Suwannee,29380,H1,023,00306909,264,86,2153,A,12023,031102060506,Ginnie Springs,+30.2213332,-082.6231676,06, ,G4020,Columbia,Columbia County,12,Santa Fe,Suwannee,55052947.8253,51094.2804647
905705522.0,14362154.0,Suwannee,23540,H1,041,00303633,264,87,366,A,12041,031102060704,Double Pond,+29.7234556,-082.7958011,06, ,G4020,Gilchrist,Gilchrist County,12,Santa Fe,Suwannee,58814826.212,46709.6374458
1407427927.0,11646352.0,Suwannee, ,H1,067,00295732, ,87,1844,A,12067,031102060704,Double Pond,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Santa Fe,Suwannee,470.351001752,117.040128227
2065626671.0,9773963.0,Suwannee,29380,H1,023,00306909,264,87,2153,A,12023,031102060704,Double Pond,+30.2213332,-082.6231676,06, ,G4020,Columbia,Columbia County,12,Santa Fe,Suwannee,59392552.7789,49003.2893732
1783341102.0,9594316.0,Suwannee, ,H1,121,00295729, ,87,2329,A,12121,031102060704,Double Pond,+30.1892438,-082.9927542,06, ,G4020,Suwannee,Suwannee County,12,Santa Fe,Suwannee,30523457.6471,34202.216506
1885199824.0,256515596.0,St. Johns,37260,H1,107,00306910,300,88,1776,A,12107,030801030601,Lower Etonia Creek,+29.6060059,-081.7408939,06, ,G4020,Putnam,Putnam County,12,Lower St. Johns,St. Johns,94747414.7476,59241.432731
1566445254.0,100334057.0,St. Johns,27260,H1,019,00295726,300,88,2367,A,12019,030801030601,Lower Etonia Creek,+29.9865835,-081.8650364,06, ,G4020,Clay,Clay County,12,Lower St. Johns,St. Johns,18072594.0879,27756.4954616
1407427927.0,11646352.0,Aucilla-Waccasassa, ,H1,067,00295732, ,89,1844,A,12067,031101020602,Lower Kettle Creek,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Econfina-Steinhatchee,Suwannee,107034836.152,65175.9510657
1407427927.0,11646352.0,Aucilla-Waccasassa, ,H1,067,00295732, ,90,1844,A,12067,031101020604,Mud Creek-Steinhatchee River,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Econfina-Steinhatchee,Suwannee,194479445.336,111017.549663
1407427927.0,11646352.0,Aucilla-Waccasassa, ,H1,067,00295732, ,91,1844,A,12067,031101020603,Bird Bay-Steinhatchee River,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Econfina-Steinhatchee,Suwannee,131452673.316,54174.6782973
2065626671.0,9773963.0,Suwannee,29380,H1,023,00306909,264,92,2153,A,12023,031102060503,Sante Fe River-River Sink,+30.2213332,-082.6231676,06, ,G4020,Columbia,Columbia County,12,Santa Fe,Suwannee,47603918.3678,39177.7437507
630807238.0,16049079.0,Suwannee, ,H1,125,00306913, ,92,2341,A,12125,031102060503,Sante Fe River-River Sink,+30.0542796,-082.3669180,06, ,G4020,Union,Union County,12,Santa Fe,Suwannee,299.600396134,73.3085350302
2266378728.0,242823265.0,Suwannee,23540,H1,001,00308548,264,92,2636,A,12001,031102060503,Sante Fe River-River Sink,+29.6757403,-082.3572210,06, ,G4020,Alachua,Alachua County,12,Santa Fe,Suwannee,36726160.3999,30137.7405308
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,93,72,A,12129,031200010902,Goose Creek-Walker Creek Frontal,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Apalachee Bay-St. Marks,Ochlockonee,143831015.84,59611.6413429
1469389206.0,18074798.0,Apalachicola, ,H1,013,00306919, ,94,720,A,12013,031300120604,West Arm of Dead Lakes,+30.3888013,-085.1979155,06, ,G4020,Calhoun,Calhoun County,12,Chipola,Apalachicola,48329469.8496,39458.5393015
1433780459.0,494266823.0,Apalachicola,37460,H1,045,00306917, ,94,3099,A,12045,031300120604,West Arm of Dead Lakes,+29.9072571,-085.2565366,06, ,G4020,Gulf,Gulf County,12,Chipola,Apalachicola,62086305.3735,44566.6151126
761365424.0,16904945.0,Suwannee, ,H1,007,00303634, ,95,1172,A,12007,031102060101,Sante Fe Lake,+29.9523863,-082.1665990,06, ,G4020,Bradford,Bradford County,12,Santa Fe,Suwannee,127498099.965,82115.4965812
1885199824.0,256515596.0,Suwannee,37260,H1,107,00306910,300,95,1776,A,12107,031102060101,Sante Fe Lake,+29.6060059,-081.7408939,06, ,G4020,Putnam,Putnam County,12,Santa Fe,Suwannee,1123697.50922,5748.04311977
1566445254.0,100334057.0,Suwannee,27260,H1,019,00295726,300,95,2367,A,12019,031102060101,Sante Fe Lake,+29.9865835,-081.8650364,06, ,G4020,Clay,Clay County,12,Santa Fe,Suwannee,10966850.1448,26371.2067987
2266378728.0,242823265.0,Suwannee,23540,H1,001,00308548,264,95,2636,A,12001,031102060101,Sante Fe Lake,+29.6757403,-082.3572210,06, ,G4020,Alachua,Alachua County,12,Santa Fe,Suwannee,76484871.9408,58772.9871373
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,96,2336,A,12123,031101020502,Spring Warrior Creek,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,177942358.52,100259.680491
1469389206.0,18074798.0,Florida Panhandle Coastal, ,H1,013,00306919, ,97,720,A,12013,031401010701,St. Joseph Bay,+30.3888013,-085.1979155,06, ,G4020,Calhoun,Calhoun County,12,St. Andrew-St. Joseph Bays,Choctawhatchee-Escambia,47177036.1091,37374.6439546
1433780459.0,494266823.0,Florida Panhandle Coastal,37460,H1,045,00306917, ,97,3099,A,12045,031401010701,St. Joseph Bay,+29.9072571,-085.2565366,06, ,G4020,Gulf,Gulf County,12,St. Andrew-St. Joseph Bays,Choctawhatchee-Escambia,36294869.3138,33624.3790647
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,98,72,A,12129,031200031003,Monkey Creek,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Lower Ochlockonee,Ochlockonee,55460498.5117,37628.5451042
761365424.0,16904945.0,St. Johns, ,H1,007,00303634, ,99,1172,A,12007,030801030502,Lake Geneva,+29.9523863,-082.1665990,06, ,G4020,Bradford,Bradford County,12,Lower St. Johns,St. Johns,15446370.1284,27837.1549407
1885199824.0,256515596.0,St. Johns,37260,H1,107,00306910,300,99,1776,A,12107,030801030502,Lake Geneva,+29.6060059,-081.7408939,06, ,G4020,Putnam,Putnam County,12,Lower St. Johns,St. Johns,12915455.6303,18587.6336291
1566445254.0,100334057.0,St. Johns,27260,H1,019,00295726,300,99,2367,A,12019,030801030502,Lake Geneva,+29.9865835,-081.8650364,06, ,G4020,Clay,Clay County,12,Lower St. Johns,St. Johns,93573957.0417,67414.9577971
1469389206.0,18074798.0,Florida Panhandle Coastal, ,H1,013,00306919, ,100,720,A,12013,031401010503,George Creek,+30.3888013,-085.1979155,06, ,G4020,Calhoun,Calhoun County,12,St. Andrew-St. Joseph Bays,Choctawhatchee-Escambia,8675798.31152,19378.2687326
1964402061.0,711451659.0,Florida Panhandle Coastal,37460,H1,005,00295738, ,100,1703,A,12005,031401010503,George Creek,+30.2381172,-085.6314303,06, ,G4020,Bay,Bay County,12,St. Andrew-St. Joseph Bays,Choctawhatchee-Escambia,64461016.0776,46797.5467283
1469389206.0,18074798.0,Apalachicola, ,H1,013,00306919, ,101,720,A,12013,031300110603,Florida River,+30.3888013,-085.1979155,06, ,G4020,Calhoun,Calhoun County,12,Apalachicola,Apalachicola,36309448.9939,32402.7554903
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,101,2777,A,12077,031300110603,Florida River,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,Apalachicola,Apalachicola,82614426.8456,58136.1843326
1433780459.0,494266823.0,Apalachicola,37460,H1,045,00306917, ,101,3099,A,12045,031300110603,Florida River,+29.9072571,-085.2565366,06, ,G4020,Gulf,Gulf County,12,Apalachicola,Apalachicola,9754505.35741,19918.9928938
761365424.0,16904945.0,Suwannee, ,H1,007,00303634, ,102,1172,A,12007,031102060104,Sante Fe Drain,+29.9523863,-082.1665990,06, ,G4020,Bradford,Bradford County,12,Santa Fe,Suwannee,47192877.0901,54963.1306566
2266378728.0,242823265.0,Suwannee,23540,H1,001,00308548,264,102,2636,A,12001,031102060104,Sante Fe Drain,+29.6757403,-082.3572210,06, ,G4020,Alachua,Alachua County,12,Santa Fe,Suwannee,39656410.0603,41566.9163055
1885199824.0,256515596.0,St. Johns,37260,H1,107,00306910,300,103,1776,A,12107,030801030603,Simms Creek,+29.6060059,-081.7408939,06, ,G4020,Putnam,Putnam County,12,Lower St. Johns,St. Johns,133026465.781,64205.8317725
1566445254.0,100334057.0,St. Johns,27260,H1,019,00295726,300,103,2367,A,12019,030801030603,Simms Creek,+29.9865835,-081.8650364,06, ,G4020,Clay,Clay County,12,Lower St. Johns,St. Johns,24536092.0005,23758.1269256
1783341102.0,9594316.0,Suwannee, ,H1,121,00295729, ,104,2329,A,12121,031102050406,Lower South Suwannee Slough,+30.1892438,-082.9927542,06, ,G4020,Suwannee,Suwannee County,12,Lower Suwannee,Suwannee,72848133.4219,45045.0945022
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,105,72,A,12129,031200010901,Springs Creek,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Apalachee Bay-St. Marks,Ochlockonee,76192963.0938,56061.1068732
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,106,2777,A,12077,031300130102,Bay Creek-New River,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,New,Apalachicola,50453127.2305,41284.7180825
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,107,2336,A,12123,031101020402,Thomas Mill Hammock,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,71797728.4219,49962.5485871
2164095689.0,19582444.0,Apalachicola, ,H1,077,00308549, ,108,2777,A,12077,031300130103,Lindsay Bay,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,New,Apalachicola,73386210.6562,57643.7251729
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,109,72,A,12129,031200011102,Stone Bayou-Catfish Creek Frontal,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Apalachee Bay-St. Marks,Ochlockonee,125952476.582,51933.9933856
1549064068.0,99559047.0,Ochlockonee,45220,H1,065,00295733,533,109,1795,A,12065,031200011102,Stone Bayou-Catfish Creek Frontal,+30.4245577,-083.8908594,06, ,G4020,Jefferson,Jefferson County,12,Apalachee Bay-St. Marks,Ochlockonee,60984205.8285,39711.7162982
1407427927.0,11646352.0,Suwannee, ,H1,067,00295732, ,110,1844,A,12067,031102050407,Little River Springs,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Lower Suwannee,Suwannee,25118429.1478,26506.6124892
1783341102.0,9594316.0,Suwannee, ,H1,121,00295729, ,110,2329,A,12121,031102050407,Little River Springs,+30.1892438,-082.9927542,06, ,G4020,Suwannee,Suwannee County,12,Lower Suwannee,Suwannee,45303142.7838,38561.7941698
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,111,72,A,12129,031200030902,Whitehead Lake,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Lower Ochlockonee,Ochlockonee,52710746.0467,39010.1603384
2164095689.0,19582444.0,Ochlockonee, ,H1,077,00308549, ,111,2777,A,12077,031200030902,Whitehead Lake,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,Lower Ochlockonee,Ochlockonee,64585653.1665,61232.1929587
630807238.0,16049079.0,Suwannee, ,H1,125,00306913, ,112,2341,A,12125,031102060405,Fern Pond,+30.0542796,-082.3669180,06, ,G4020,Union,Union County,12,Santa Fe,Suwannee,75349487.8734,46671.6378233
2266378728.0,242823265.0,Suwannee,23540,H1,001,00308548,264,112,2636,A,12001,031102060405,Fern Pond,+29.6757403,-082.3572210,06, ,G4020,Alachua,Alachua County,12,Santa Fe,Suwannee,43296824.538,42452.7020963
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,113,2336,A,12123,031101020405,Perry Island Creek-Smith McCullah Creek Frontal,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,141205105.086,68398.777542
1407427927.0,11646352.0,Aucilla-Waccasassa, ,H1,067,00295732, ,114,1844,A,12067,031101020601,Upper Kettle Creek,+29.9900661,-083.1785097,06, ,G4020,Lafayette,Lafayette County,12,Econfina-Steinhatchee,Suwannee,75933757.9126,64386.5462797
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,114,2336,A,12123,031101020601,Upper Kettle Creek,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,52482361.5835,60465.0714344
2702176496.0,489262125.0,Aucilla-Waccasassa, ,H1,123,00295728, ,115,2336,A,12123,031101020203,Carlton Springs,+30.0099084,-083.6094825,06, ,G4020,Taylor,Taylor County,12,Econfina-Steinhatchee,Suwannee,118448447.168,72343.4049463
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,116,72,A,12129,031200010803,Lower Lost Creek,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Apalachee Bay-St. Marks,Ochlockonee,62839980.0078,48616.6692003
761365424.0,16904945.0,Suwannee, ,H1,007,00303634, ,117,1172,A,12007,031102060103,Lake Sampson,+29.9523863,-082.1665990,06, ,G4020,Bradford,Bradford County,12,Santa Fe,Suwannee,120214044.172,59132.0920921
1885199824.0,256515596.0,St. Johns,37260,H1,107,00306910,300,118,1776,A,12107,030801030901,Ates Creek,+29.6060059,-081.7408939,06, ,G4020,Putnam,Putnam County,12,Lower St. Johns,St. Johns,61108.1474799,2346.58275858
1566445254.0,100334057.0,St. Johns,27260,H1,019,00295726,300,118,2367,A,12019,030801030901,Ates Creek,+29.9865835,-081.8650364,06, ,G4020,Clay,Clay County,12,Lower St. Johns,St. Johns,112047238.706,53547.7512387
761365424.0,16904945.0,Suwannee, ,H1,007,00303634, ,119,1172,A,12007,031102060102,Alligator Creek-Sante Fe River,+29.9523863,-082.1665990,06, ,G4020,Bradford,Bradford County,12,Santa Fe,Suwannee,69099757.6819,41669.0519986
1566445254.0,100334057.0,Suwannee,27260,H1,019,00295726,300,119,2367,A,12019,031102060102,Alligator Creek-Sante Fe River,+29.9865835,-081.8650364,06, ,G4020,Clay,Clay County,12,Santa Fe,Suwannee,18096086.9944,22614.0626678
1570621273.0,334901394.0,Ochlockonee,45220,H1,129,00306912,533,120,72,A,12129,031200030901,Highlog Lake,+30.1403575,-084.3751122,06, ,G4020,Wakulla,Wakulla County,12,Lower Ochlockonee,Ochlockonee,40860190.4232,33000.7407155
2164095689.0,19582444.0,Ochlockonee, ,H1,077,00308549, ,120,2777,A,12077,031200030901,Highlog Lake,+30.2598494,-084.8685805,06, ,G4020,Liberty,Liberty County,12,Lower Ochlockonee,Ochlockonee,59776306.9934,45660.3087937
2065626671.0,9773963.0,Suwannee,29380,H1,023,00306909,264,121,2153,A,12023,031102060606,Ichetucknee River,+30.2213332,-082.6231676,06, ,G4020,Columbia,Columbia County,12,Santa Fe,Suwannee,107044325.357,75469.9219621
1783341102.0,9594316.0,Suwannee, ,H1,121,00295729, ,121,2329,A,12121,031102060606,Ichetucknee River,+30.1892438,-082.9927542,06, ,G4020,Suwannee,Suwannee County,12,Santa Fe,Suwannee,42617821.7716,46301.9448159
761365424.0,16904945.0,Suwannee, ,H1,007,00303634, ,122,1172,A,12007,031102060208,Fivemile Creek,+29.9523863,-082.1665990,06, ,G4020,Bradford,Bradford County,12,Santa Fe,Suwannee,39015202.2215,39966.8313338
